,eventNum,Detail,Vividness,Valence,Regret,Control,R1,R2,rating,condition,subID,run,trial,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd,Frequency
565,12,6,6,2,5,1,3,4,3.5,Dispositional,2,4,5,140.777966,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,146.149643,147.287274,1.137631,152.167903,160.175652,1,160.689635,1,572390.358,2,165.215764,1,572391.258,3,169.741865,1,572391.4268,173.754035,1
566,68,2,1,1,6,1,6,6,6,Situational,2,4,6,173.770617,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[1 1 2],1,179.938088,181.938301,2.000213,185.956348,193.964088,1,194.478072,2,572391.1888,2,199.004206,4,572391.1347,3,203.530322,3,572391.9125,207.542487,4
567,79,5,5,4,1,3,6,7,6.5,Situational,2,4,7,207.559079,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,212.930742,214.179302,1.24856,218.949,226.956733,2,231.996841,4,572390.918,3,236.522947,4,572390.1488,1,227.47071,4,572391.6821,240.535105,1
568,69,2,5,4,1,1,4,5,4.5,Dispositional,2,4,8,240.55172,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right2.jpg,task/Jitter/left1.jpg,[1 2 1],1,247.448659,248.694399,1.245739,253.466934,261.474637,1,261.988652,3,572392.1303,2,266.514752,1,572391.2992,3,271.040886,2,572391.4271,275.053056,1
569,64,4,5,2,2,1,5,2,3.5,Dispositional,2,4,9,275.069638,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[2 2 2],1,281.983178,283.19336,1.210182,288.001423,296.009179,3,305.575397,2,572391.2485,2,301.049257,1,572390.9756,1,296.523157,1,572391.4676,309.587553,1
570,22,5,5,4,2,7,5,3,4,Situational,2,4,10,309.604136,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/left2.jpg,[2 2 1],1,315.755022,317.053407,1.298385,321.773292,329.781021,2,334.821119,2,572391.2257,1,330.295005,3,572391.232,3,339.34725,3,572391.3585,343.359403,1
571,46,3,6,4,5,7,7,7,7,Dispositional,2,4,11,343.376008,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[1 2 1],1,350.306137,351.579421,1.273284,356.324387,364.332112,3,373.898337,4,572390.4596,2,369.372206,4,572390.1288,1,364.846088,4,572390.7559,377.910512,2
572,5,4,3,3,4,3,4,5,4.5,Situational,2,4,12,377.927089,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right2.jpg,task/Jitter/right2.jpg,[1 2 2],1,384.078,385.306441,1.228442,390.096227,398.103967,2,403.144077,2,572391.481,3,407.670209,2,572390.2148,1,398.617951,2,572391.2041,411.682363,2
573,50,3,5,4,4,4,6,7,6.5,Situational,2,4,13,411.698959,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[2 1 2],1,417.849837,419.214523,1.364686,423.8681,431.875835,1,432.389812,2,572391.4693,3,441.442085,4,572390.899,2,436.915935,4,572390.1759,445.454242,2
574,75,2,3,4,2,5,6,4,5,Dispositional,2,4,14,445.470827,0.75,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[1 2 1],1,452.367791,454.061508,1.693717,458.386049,466.393758,1,466.907758,3,572391.4294,3,475.959989,4,572390.2861,2,471.433887,3,572390.4782,479.97216,1
575,18,3,3,3,3,5,7,7,7,Dispositional,2,4,15,479.988752,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left1.jpg,[1 2 1],1,486.902274,487.770501,0.868227,492.920552,500.928286,3,510.494518,3,572391.3656,1,501.442257,3,572391.6479,2,505.96839,1,572391.3347,514.506667,1
576,56,4,5,2,5,2,4,6,5,Situational,2,4,16,514.523243,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,519.894914,520.721589,0.826676,525.913181,533.920935,2,538.961013,1,572390.6592,3,543.487165,1,572390.236,1,534.434904,2,572391.4123,547.499296,3
577,64,6,5,3,6,7,6,7,6.5,Situational,20,1,1,8.038753,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[1 1],0.5,13.455123,15.348039,1.892916,19.47136,27.487477,2,32.537189,3,21424.58146,1,28.004158,4,21423.50676,3,37.070212,3,21424.54063,41.086611,1
578,45,5,5,1,3,2,6,5,5.5,Dispositional,20,1,2,41.103282,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,46.48625,48.225962,1.739712,52.502465,60.518639,1,61.03528,3,21423.55246,2,65.568298,3,21423.60862,3,70.101335,3,21424.50151,74.117708,3
579,3,7,5,1,5,5,5,7,6,Situational,20,1,3,74.134397,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,80.267307,81.925949,1.658642,86.283562,94.299683,2,99.349372,2,21423.39237,3,103.882403,1,21425.36736,1,94.816343,3,21423.69647,107.89878,5
580,49,2,4,2,3,3,6,4,5,Dispositional,20,1,4,107.915462,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,113.298434,115.112904,1.81447,119.31471,127.330819,1,127.847452,2,21424.05337,2,132.380491,2,21424.54302,3,136.913516,2,21423.55601,140.929908,1
581,54,4,2,3,2,6,7,7,7,Dispositional,20,1,5,140.946581,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,147.079498,149.708796,2.629298,153.095769,161.11189,2,166.161555,4,21423.70893,1,161.628534,4,21423.47123,3,170.694594,4,21424.29212,174.710967,2
582,36,4,3,2,5,5,7,7,7,Situational,20,1,6,174.72766,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/left2.jpg,[2 1 1],1,181.643853,183.463787,1.819934,187.660099,195.676207,2,200.725907,3,21423.92854,3,205.258949,1,21423.31448,1,196.192888,4,21422.89753,209.275314,1
583,51,4,3,2,5,6,6,7,6.5,Situational,20,1,7,209.291997,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,214.691647,216.70275,2.011104,220.707903,228.724027,2,233.773693,1,21423.61186,1,229.240655,2,21423.19689,3,238.306724,3,21424.43665,242.323107,3
584,38,3,3,2,3,3,6,5,5.5,Situational,20,1,8,242.33975,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[1 2 1],1,248.522712,250.336739,1.814027,254.538983,262.55507,2,267.604785,3,21424.15976,1,263.071758,1,21423.03579,3,272.137799,4,21422.90382,276.154171,2
585,66,6,4,1,3,1,4,5,4.5,Dispositional,20,1,9,276.170818,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,280.787211,282.577703,1.790492,286.803446,294.81959,1,295.33625,3,21423.9802,2,299.869282,3,21424.32727,3,304.40231,2,21423.39025,308.418679,3
586,61,2,1,2,2,3,6,7,6.5,Dispositional,20,1,10,308.435366,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[1 1 2],1,315.351566,317.387656,2.036089,321.36783,329.383936,2,334.433637,3,21424.0729,3,338.966665,4,21422.96284,1,329.900595,3,21423.21994,342.983045,1
587,1,5,4,1,4,2,5,7,6,Situational,20,1,11,342.999677,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right1.jpg,task/Jitter/right3.jpg,[1 2 2],1,349.182638,350.864552,1.681914,355.198912,363.215034,2,368.264698,1,21424.06368,1,363.73168,1,21422.82154,3,372.797728,4,21424.54746,376.814111,6
588,28,6,4,1,5,5,7,7,7,Dispositional,20,1,12,376.830806,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,382.963723,384.795514,1.831791,388.97996,396.996103,1,397.512753,3,21424.62971,2,402.045766,4,21423.25964,3,406.578799,3,21424.48763,410.595185,2
589,60,4,3,2,2,2,7,6,6.5,Situational,20,1,13,410.611868,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[2 1 2],1,416.794784,418.642481,1.847697,422.811032,430.827159,2,435.876837,2,21424.94759,1,431.343818,1,21422.86357,3,440.409866,4,21422.32349,444.42626,1
590,78,7,6,2,3,6,7,7,7,Dispositional,20,1,14,444.442885,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,450.575858,452.012484,1.436626,456.592121,464.608234,1,465.1249,4,21422.95337,3,474.190961,4,21422.38612,2,469.657929,4,21422.5794,478.207328,3
591,27,5,5,1,4,3,5,5,5,Dispositional,20,1,15,478.22397,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/right3.jpg,[1 1 2],1,485.906829,487.414411,1.507581,491.92307,499.939224,1,500.455862,2,21423.83035,3,509.521934,1,21425.6313,2,504.988889,1,21422.57917,513.538277,1
592,67,3,4,2,3,1,6,4,5,Situational,20,1,16,513.554991,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[1 1 1],1,519.721246,521.770408,2.049162,525.737415,533.753608,3,543.336337,2,21424.13793,2,538.803304,2,21424.21585,1,534.27028,1,21425.24002,547.352718,1
593,74,4,4,2,3,4,7,7,7,Dispositional,20,2,1,8.045615,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[2 1 1],1,14.22852,15.792458,1.563938,20.244781,28.260876,1,28.777555,1,22027.91553,2,33.310608,2,22028.48726,3,37.843614,4,22029.10924,41.859998,1
594,58,2,1,3,2,4,6,7,6.5,Dispositional,20,2,2,41.876653,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,48.009611,49.84439,1.834779,54.025836,62.041991,3,71.62469,2,22029.27912,2,67.091651,4,22029.87838,1,62.558619,3,22028.3854,75.641058,2
595,14,4,2,3,2,1,6,5,5.5,Situational,20,2,3,75.657686,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,80.29077,81.858379,1.567609,86.307025,94.323151,1,94.839813,3,22028.48097,3,103.905873,1,22027.60912,2,99.372844,4,22030.03393,107.922241,1
596,16,5,4,1,7,6,7,7,7,Dispositional,20,2,4,107.938928,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[2 2 2],1,114.871807,116.311335,1.439528,120.888057,128.904168,3,138.486886,4,22029.27602,2,133.953864,4,22028.39387,1,129.420831,3,22028.2871,142.503265,4
597,69,4,2,2,5,7,6,7,6.5,Situational,20,2,5,142.519895,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,147.886269,149.408282,1.522012,153.902528,161.918636,3,171.501345,2,22028.45053,2,166.968331,1,22028.09457,1,162.435302,3,22028.57468,175.517722,1
598,52,5,3,1,5,3,5,6,5.5,Situational,20,2,6,175.53436,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,181.650669,183.413266,1.762597,187.666918,195.683056,3,205.265776,2,22029.13205,1,196.199712,1,22028.12293,2,200.732742,4,22027.75811,209.282145,5
599,72,5,4,1,6,6,5,7,6,Situational,20,2,7,209.298836,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,214.681822,216.542263,1.860441,220.69805,228.714176,2,233.763853,1,22028.00803,1,229.230845,1,22027.45703,3,238.296899,4,22028.1787,242.313281,2
600,2,4,2,2,2,1,4,5,4.5,Dispositional,20,2,8,242.329959,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,246.962988,248.729172,1.766184,252.979217,260.995359,1,261.512023,2,22029.36381,2,266.045048,2,22028.20874,3,270.578077,2,22028.24971,274.594465,3
601,63,7,6,2,5,7,7,7,7,Dispositional,20,2,9,274.611147,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[2 2 2],1,281.510681,283.505173,1.994492,287.526945,295.543066,2,300.59273,4,22027.23203,1,296.059713,4,22027.50381,3,305.125761,4,22027.41205,309.142164,2
602,13,3,3,1,6,7,7,7,7,Situational,20,2,10,309.158774,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,313.791852,315.776075,1.984223,319.80812,327.824241,3,337.406948,2,22030.23273,2,332.873912,1,22029.09781,1,328.340914,1,22027.39079,341.423324,1
603,59,7,5,2,6,7,7,7,7,Dispositional,20,2,11,341.440011,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[1 2 2],1,349.122835,350.678038,1.555203,355.139098,363.155206,1,363.671852,4,22028.10258,3,372.737931,4,22027.41849,2,368.204887,4,22027.4517,376.754309,4
604,48,3,2,2,4,5,6,7,6.5,Dispositional,20,2,12,376.770927,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[2 1 2],1,383.687199,385.79505,2.107851,389.703455,397.719553,1,398.236233,3,22028.97321,3,407.302273,3,22028.83844,2,402.76926,3,22029.3324,411.318665,3
605,17,4,3,1,3,6,5,7,6,Situational,20,2,13,411.335348,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[2 2 2],1,417.518281,419.664974,2.146693,423.534531,431.550645,3,441.133381,1,22027.74696,2,436.600341,1,22028.15016,1,432.067309,4,22028.39507,445.14976,4
606,30,5,3,2,2,5,5,5,5,Situational,20,2,14,445.166433,1.5,3,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,450.532729,452.532982,2.000253,456.549008,464.565113,3,474.147816,2,22028.77773,2,469.61479,1,22027.83151,1,465.081775,3,22029.05581,478.164212,1
607,15,5,3,2,3,6,6,6,6,Dispositional,20,2,15,478.1809,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,483.563864,485.48692,1.923056,489.580103,497.596248,3,507.178957,2,22028.50953,2,502.645968,4,22027.59647,1,498.112901,4,22027.66939,511.195341,2
608,80,4,3,2,4,1,7,6,6.5,Situational,20,2,16,511.211965,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,516.595005,518.102853,1.507848,522.611256,530.627377,1,531.144033,2,22028.46337,2,535.677058,1,22027.55644,3,540.21009,4,22027.13838,544.226468,1
609,6,5,4,1,3,2,6,5,5.5,Dispositional,20,3,1,8.04796,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,12.697664,13.869809,1.172145,18.713895,26.730022,2,31.779709,3,22692.1393,1,27.246678,4,22691.7146,3,36.312757,4,22692.97756,40.329128,4
610,22,3,2,3,4,7,6,7,6.5,Situational,20,3,2,40.345817,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[1 1 2],1,46.528742,48.341871,1.813129,52.545,60.5611,1,61.077755,2,22692.00938,2,65.610791,1,22691.94919,3,70.143831,3,22691.89443,74.160211,1
611,8,7,5,2,1,2,7,7,7,Situational,20,3,3,74.176884,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,80.309822,82.619811,2.309989,86.326082,94.342188,3,103.924911,1,22691.46329,1,94.858851,1,22690.96136,2,99.391889,3,22691.68939,107.941304,2
612,25,3,3,2,2,1,5,5,5,Dispositional,20,3,4,107.957974,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,113.340958,114.909773,1.568815,119.357215,127.373332,2,132.423007,2,22693.33012,3,136.956049,2,22692.78905,1,127.889991,1,22691.40414,140.972434,1
613,19,4,2,3,3,5,6,7,6.5,Situational,20,3,5,140.989069,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[1 1 2],1,147.921981,149.431702,1.509721,153.938252,161.954355,3,171.537085,3,22691.95794,1,162.471021,2,22692.91198,2,167.004045,3,22691.58199,175.55345,1
614,21,2,3,3,3,4,7,7,7,Dispositional,20,3,6,175.570154,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,180.953108,183.011717,2.058609,186.96938,194.985488,3,204.568207,4,22691.87777,1,195.502147,4,22690.88693,2,200.035175,4,22691.25264,208.58459,4
615,39,2,1,3,5,6,6,7,6.5,Situational,20,3,7,208.601224,0.75,3,1.5,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,213.984254,215.82666,1.842406,220.000506,228.016637,1,228.533279,1,22692.47267,2,233.066319,1,22691.15844,3,237.59933,3,22692.75275,241.615709,1
616,56,1,1,3,3,5,7,7,7,Situational,20,3,8,241.632405,0.75,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[2 2 2],1,248.565282,250.413602,1.84832,254.581542,262.597638,1,263.11431,2,22692.32159,3,272.18036,3,22693.15763,2,267.647327,1,22691.08265,276.196745,1
617,29,3,1,2,5,7,7,7,7,Dispositional,20,3,9,276.213438,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[1 2 2],1,283.146316,285.075616,1.929299,289.162568,297.178691,2,302.228361,3,22692.59963,1,297.695341,4,22690.88632,3,306.761403,4,22691.08455,310.777784,4
618,11,4,2,2,4,5,7,7,7,Dispositional,20,3,10,310.794403,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,316.927396,318.289564,1.362168,322.943664,330.959764,1,331.476428,2,22693.95644,2,336.009474,4,22690.84917,3,340.542492,4,22691.06614,344.55886,4
619,7,3,3,2,1,4,4,5,4.5,Situational,20,3,11,344.575553,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[1 1 2],1,351.508424,353.183497,1.675073,357.524655,365.540778,1,366.057452,2,22691.55213,2,370.590501,1,22691.34509,3,375.123511,2,22692.21806,379.139892,3
620,33,3,4,2,6,7,7,7,7,Situational,20,3,12,379.156583,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,385.27284,388.180444,2.907604,391.289102,399.30523,1,399.821871,3,22691.68988,2,404.354903,1,22692.19693,3,408.887935,4,22691.38192,412.90431,2
621,53,3,3,2,3,5,6,6,6,Situational,20,3,13,412.921007,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 0],0.5,418.303977,420.619408,2.315431,424.320235,432.336361,3,441.91907,2,22690.79157,1,432.852994,1,22691.21582,2,437.38602,4,22691.24066,445.935432,6
622,42,3,3,2,2,1,6,4,5,Dispositional,20,3,14,445.95209,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right3.jpg,task/Jitter/left2.jpg,[2 2 1],1,452.885003,454.802333,1.917331,458.901257,466.917368,1,467.434023,2,22691.32771,3,476.500094,2,22692.18866,2,471.967063,3,22692.16541,480.516481,2
623,43,5,2,2,4,3,7,6,6.5,Dispositional,20,3,15,480.533124,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,485.166181,486.857306,1.691125,491.182446,499.198557,3,508.781268,2,22692.64514,2,504.248238,2,22693.39542,1,499.715208,3,22691.89652,512.797649,1
624,5,5,4,1,2,2,7,7,7,Dispositional,20,3,16,512.814345,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[1 2 2],1,518.997253,521.182269,2.185016,525.013507,533.029629,1,533.546284,2,22691.59931,3,542.612357,3,22692.69527,2,538.079311,2,22692.87624,546.628737,5
625,68,3,1,2,2,2,6,4,5,Situational,20,4,1,8.033987,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/right3.jpg,[1 1 2],1,14.950198,16.687962,1.737764,20.966451,28.982565,3,38.565284,2,23280.12524,1,29.499224,1,23277.71702,2,34.032249,4,23277.84901,42.581665,2
626,37,3,2,2,4,4,6,7,6.5,Dispositional,20,4,2,42.598306,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[2 2 2],1,49.531228,50.692868,1.161641,55.547492,63.563595,3,73.146307,2,23279.0689,2,68.613291,3,23278.35516,1,64.080255,3,23279.19698,77.162711,2
627,76,3,3,1,2,2,6,4,5,Situational,20,4,3,77.179327,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,81.795747,83.262845,1.467098,87.811966,95.828123,1,96.344761,2,23278.78943,2,100.877815,1,23280.10537,3,105.410828,2,23278.00254,109.427213,2
628,35,5,3,2,6,7,7,7,7,Dispositional,20,4,4,109.443889,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/right3.jpg,[2 1 2],1,116.360096,118.523789,2.163693,122.376387,130.392461,2,135.442173,2,23279.29196,1,130.909144,3,23279.98025,3,139.975191,3,23278.47615,143.991587,3
629,79,3,2,2,2,3,5,5,5,Dispositional,20,4,5,144.008219,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,148.641282,150.255792,1.61451,154.657546,162.673663,1,163.190326,2,23278.62201,3,172.256382,2,23279.46569,2,167.723342,1,23277.90401,176.272764,1
630,26,5,4,2,3,5,6,7,6.5,Situational,20,4,6,176.289444,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,181.672419,183.188728,1.51631,187.688662,195.704806,2,200.754494,2,23278.76667,1,196.221454,1,23277.85672,3,205.287522,4,23278.33152,209.303901,5
631,23,4,2,2,6,7,6,7,6.5,Situational,20,4,7,209.320584,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,215.453507,217.355717,1.90221,221.469774,229.485884,3,239.0686,2,23279.00045,1,230.002541,1,23279.66162,2,234.535562,1,23277.51448,243.084991,1
632,40,5,4,2,2,1,6,4,5,Dispositional,20,4,8,243.101658,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,248.484646,250.362647,1.878001,254.500919,262.517029,2,267.566705,1,23278.60527,1,263.033681,2,23278.53132,3,272.099736,4,23280.34744,276.116104,4
633,31,4,4,1,3,2,5,4,4.5,Dispositional,20,4,9,276.13279,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,280.76583,282.579528,1.813698,286.782099,294.798221,3,304.380923,1,23277.61101,1,295.314862,3,23279.42907,2,299.847896,2,23279.75629,308.397299,3
634,9,5,2,2,3,6,5,5,5,Situational,20,4,10,308.413992,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[1 1 2],1,315.346861,317.358541,2.01168,321.363115,329.379223,2,334.428909,2,23279.23528,1,329.895891,1,23277.37319,3,338.961954,4,23279.40229,342.978323,1
635,55,2,3,2,1,5,7,7,7,Dispositional,20,4,11,342.99499,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,task/Jitter/right3.jpg,[1 2 2],1,350.677839,352.386537,1.708698,356.69408,364.710181,2,369.759903,1,23277.96994,1,365.226856,3,23277.82918,3,374.292931,2,23278.82217,378.309318,2
636,50,4,4,1,3,2,5,5,5,Situational,20,4,12,378.326002,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right2.jpg,task/Jitter/left1.jpg,[2 2 1],1,385.275531,387.076447,1.800916,391.291806,399.307902,2,404.357612,2,23278.59939,1,399.82457,1,23277.85847,3,408.890617,4,23279.02016,412.907019,5
637,4,6,6,1,4,2,7,6,6.5,Situational,20,4,13,412.923696,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,418.30667,419.82541,1.51874,424.32292,432.339056,1,432.855688,1,23278.34035,2,437.388732,1,23277.68227,3,441.921765,4,23277.02224,445.938152,7
638,47,3,4,2,5,5,5,6,5.5,Dispositional,20,4,14,445.954822,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,451.337792,453.422379,2.084586,457.354073,465.370193,3,474.952905,2,23278.0028,1,465.886838,2,23279.21405,2,470.419874,2,23278.61905,478.96928,3
639,20,6,5,2,6,7,7,7,7,Dispositional,20,4,15,478.985957,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/right3.jpg,[2 1 2],1,485.152227,487.184314,2.032087,491.168491,499.184595,2,504.234277,4,23277.64668,1,499.701255,4,23277.56159,3,508.767306,4,23277.6586,512.783697,5
640,18,5,3,2,2,2,7,5,6,Situational,20,4,16,512.800379,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,517.433397,519.72529,2.291894,523.449626,531.465808,2,536.515468,2,23279.11315,1,531.982444,1,23276.88638,3,541.048505,4,23277.89634,545.064886,3
641,65,6,6,3,2,4,5,7,6,Situational,21,1,1,8.039287,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/left2.jpg,NaN,[0 1],0.5,14.222237,15.860213,1.637976,20.238492,28.25461,3,37.837309,2,288078.249,2,33.304283,3,288078.428,1,28.771244,2,288078.187,41.853696,2
642,33,5,5,4,1,4,6,5,5.5,Dispositional,21,1,2,41.870369,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[1 1 2],1,48.069958,51.755132,3.685174,54.08618,62.102353,2,67.152023,3,288078.8142,1,62.618988,3,288079.0991,3,71.685041,3,288077.848,75.701425,6
643,38,3,4,3,2,5,6,6,6,Situational,21,1,3,75.718046,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[1 1 1],1,81.901023,NA,NA,87.917283,95.933393,2,100.983073,3,288079.7419,1,96.450047,NA,NA,3,105.516106,1,288077.4368,109.532494,NA
644,13,5,5,5,3,4,4,4,4,Dispositional,21,1,4,109.549173,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,114.932143,116.320049,1.387906,120.948401,128.964523,3,138.547241,3,288077.8269,2,134.014203,2,288077.65,1,129.481162,2,288079.28,142.563619,7
645,76,3,5,2,3,3,6,7,6.5,Dispositional,21,1,5,142.580292,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[1 2 1],1,149.546493,NA,NA,155.562757,163.578883,1,164.095521,4,288078.1656,3,173.161573,4,288077.5285,2,168.628569,4,288077.6296,177.177954,NA
